TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_bin
-0.8861503847684986,525,1,25,1,-0.4275105435079065,1,-0.355031522032971,-0.20336697570787826,-0.6142406702558596,335,0
-0.5866258762272631,140,1,19,2,-0.034936345490968856,0,1.0847035769990783,-0.20336697570787826,-0.8475949028424905,298,0
-0.8316632567944531,1515,1,11,1,-0.9883308263892461,3,2.298597876182963,-0.20336697570787826,-0.9548659904269031,127,0
-0.9274368457759614,1126,0,24,2,0.8062940788310404,0,-1.4136602713212425,-0.20336697570787826,0.8270176001306656,174,0
-0.8215221194112711,194,1,3,0,-0.8761667698129781,0,1.9316065764296957,-0.20336697570787826,1.2070277947165777,35,0
1.992866953211523,443,1,20,2,-1.268740967829916,3,0.4212962274450948,-0.20336697570787826,-1.1979758518128112,87,2
-0.14725680200879296,1737,0,37,1,0.021145682797165097,0,-0.990208771605934,-0.20336697570787826,2.4809577649131493,267,0
-0.5958732184512494,1662,1,39,1,0.24547379594970092,1,-1.0607840215584854,-0.20336697570787826,0.17126224813113092,0,0
-0.7561719425793088,1881,1,25,1,-1.04441285467738,3,0.3507209774925434,-0.20336697570787826,-1.0699737340517501,354,0
0.12902903239335436,141,1,28,2,0.5819659656785047,2,1.3528895268187737,-0.20336697570787826,-1.0396631510337504,69,1
0.10441528877858063,1208,1,35,0,1.0306221919835763,2,-0.016270322260724102,-0.20336697570787826,-0.19647111408404572,68,1
-0.9078077290105483,45,1,30,2,-0.3714285152197726,0,-1.4277753213117528,-0.20336697570787826,2.327493532540739,321,0
-0.19483420586751785,640,0,5,2,0.6941300222547726,0,-0.05861547223225497,-0.20336697570787826,2.108684705174061,160,0
-0.8345852794302853,594,1,40,0,-1.4369870526943178,3,-0.04450042224174468,-0.20336697570787826,-1.2380931001396316,100,0
0.02136109244716485,1176,1,21,1,-0.9883308263892461,3,-1.230164621444609,-0.20336697570787826,-1.078139575578741,210,1
-0.45929444277876813,2024,1,3,1,-1.04441285467738,3,-0.6373325218431768,-0.20336697570787826,-0.9146543245574268,250,0
0.7292812352670504,1613,1,28,2,-1.4369870526943178,3,-0.21388102212786814,-0.20336697570787826,-1.1003174908009532,311,1
1.130320247850782,1915,1,10,2,-1.04441285467738,3,0.25191562755897134,-0.20336697570787826,-1.2320401701077495,61,2
0.43742273905276247,245,0,18,2,1.36711436171238,2,0.011959777720296473,-0.20336697570787826,-0.3026576758406549,44,1
-0.7310769246480449,900,1,41,1,1.2549503051361122,0,0.3507209774925434,-0.20336697570787826,2.5036766671365243,22,0
-0.4420716975958049,1439,1,36,1,-0.9322487981011122,3,0.3083758275210125,-0.20336697570787826,-1.0653115489049336,155,0
-0.6650735898151318,527,1,29,0,0.9745401636954424,2,-0.42560677198552244,-0.20336697570787826,-0.15714237982967535,258,0
0.06481328787883261,1230,1,23,1,-1.100494882965514,3,-0.5244121219190945,-0.20336697570787826,-0.961924339696796,172,1
-0.816640622772587,2030,0,8,1,0.6941300222547726,2,-0.9619786716249134,-0.20336697570787826,-0.3977412449460335,214,0
-0.0190315734011023,392,0,9,1,1.311032333424246,2,-0.8349432217103208,-0.20336697570787826,-0.11616261449156642,86,0
0.3039722464374663,918,1,16,1,0.18939176766156696,1,-1.3007398713971603,-0.20336697570787826,0.1370397166566069,46,1
-0.6394972975673779,1586,1,18,1,-1.212658939541782,3,-0.9760937216154236,-0.20336697570787826,-1.0623973642099886,313,0
0.17719084077924563,1800,1,19,2,0.18939176766156696,1,1.4940400267238767,-0.20336697570787826,0.3975836497026407,106,1
1.0426595687758191,856,0,30,1,0.6380479939666386,1,-0.2279960721183784,-0.20336697570787826,0.8586143031891669,98,1
-1.00492201073085,1769,1,5,2,0.3015558242378349,0,0.054304927691827334,-0.20336697570787826,2.2697304110391867,308,0
-0.33265054406811606,526,0,26,1,-0.14710040206723676,1,0.9294380271034651,-0.20336697570787826,-0.6401289397218981,317,0
0.001113194417693107,659,1,16,1,0.6380479939666386,2,1.4799249767333664,-0.20336697570787826,-0.5304821026182266,229,0
0.766476864584348,628,1,0,1,-1.100494882965514,3,0.11076512765386849,-0.20336697570787826,-0.8018253610837058,346,1
-0.6215870176465718,225,0,2,2,0.8623761071191745,1,-1.4701204712832838,-0.20336697570787826,-0.36435316040254906,48,0
-0.5656560667230562,1128,1,1,0,-0.034936345490968856,1,1.409349726780815,-0.20336697570787826,-0.3182901587138882,235,0
-0.5324481388852469,78,1,9,2,-0.5396746000841744,1,0.2095704775874405,-0.20336697570787826,0.3269491204941685,183,0
-0.9396062106357799,1064,1,4,0,0.9745401636954424,2,-0.9196335216533825,-0.20336697570787826,0.1971096883895346,351,0
-0.22061675853662455,1703,0,17,2,-1.04441285467738,3,2.2562527262114322,-0.20336697570787826,0.3684928392627353,142,0
-0.7101071151438381,437,1,25,1,-0.034936345490968856,0,-0.7220228217862384,-0.20336697570787826,2.4452781410911526,312,0
-0.6112396198420369,2050,1,24,1,-1.4369870526943178,3,-0.6091024218621562,-0.20336697570787826,-0.9521355371663155,27,0
-0.42574274757203734,1127,1,39,2,0.3015558242378349,0,-0.7502529217672591,-0.20336697570787826,1.3868549360937827,246,0
-0.3932223544720707,983,1,10,0,-0.3714285152197726,1,-0.256226172099399,-0.20336697570787826,-1.1588002270870716,208,0
-0.13127161935394668,1787,1,10,2,0.24547379594970092,0,0.7035972272553006,-0.20336697570787826,0.5316157310662891,195,0
-0.4929148914592833,1051,1,36,2,-0.5957566283723084,0,0.5201015773786668,-0.20336697570787826,-0.9109669367428949,199,0
-0.9403281221105148,1704,1,23,1,1.0867042202717103,0,-0.7220228217862384,-0.20336697570787826,1.218840194850466,341,0
-0.9917213437642673,1005,0,36,2,0.7502120505429065,0,0.8306326771698932,-0.20336697570787826,1.987955290022976,167,0
0.3261108649960059,1860,1,18,2,-1.156576911253648,3,-0.28445627208041957,-0.20336697570787826,-1.0977784244511544,135,1
1.4398140100907384,1478,0,25,2,0.8623761071191745,2,-1.2160495714540986,-0.20336697570787826,-0.2627267107736689,109,2
-0.23182357476346288,516,1,15,1,-1.3248229961180498,3,0.2095704775874405,-0.20336697570787826,-1.1420781147350805,260,0
1.1896888724635115,380,1,35,0,-0.8761667698129781,1,-0.6796776718147076,-0.20336697570787826,-1.0079873413854568,101,2
0.7239184643118761,1015,0,23,1,0.3576378525259688,1,0.0966500776633582,-0.20336697570787826,0.6672580143060413,189,1
1.9269323718523943,626,0,37,1,-0.9883308263892461,3,0.9153229771129548,-0.20336697570787826,-0.8218469837776969,263,2
-0.9375779831591433,1123,1,21,0,0.6941300222547726,1,-0.5949873718716459,-0.20336697570787826,-1.2484917889591591,281,0
-0.5172879979158121,1398,1,5,1,1.479278418288648,2,0.18134037760641994,-0.20336697570787826,-0.759878453889744,59,0
-0.6293561601841959,1451,1,35,1,-0.4275105435079065,0,0.774172477207852,-0.20336697570787826,0.6507349443412704,135,0
0.29314357431644156,142,1,13,1,-0.8200847415248442,1,-1.3572000713592014,-0.20336697570787826,0.9718234886589882,283,1
-0.35042331704135365,330,1,41,1,-0.9883308263892461,1,0.36483602748305366,-0.20336697570787826,1.1037350030510962,129,0
-0.5780660687411197,8,1,19,0,-0.7079206849485763,1,1.6210754766384692,-0.20336697570787826,0.730163064144121,12,0
0.030264667302229608,1944,1,7,2,0.07722771108529905,1,-0.9760937216154236,-0.20336697570787826,1.1035359606638757,264,1
-0.6294936671317645,1765,1,39,2,0.8062940788310404,2,-0.5667572718906253,-0.20336697570787826,0.2682214089622403,181,0
1.576152148604975,401,1,34,1,-0.9883308263892461,3,-1.4560054212927735,-0.20336697570787826,-1.1924511496547063,316,2
0.7070051097609421,1927,1,20,2,-1.268740967829916,3,-1.2019345214635884,-0.20336697570787826,-1.1855178398331956,179,1
-0.5330669201493055,1199,1,35,0,1.0306221919835763,2,0.37895107747356394,-0.20336697570787826,0.7369330571350919,258,0
-0.15031633159219357,638,0,9,2,0.3576378525259688,1,0.7600574272173417,-0.20336697570787826,0.9583830238706564,33,0
-0.2899202601111833,379,0,9,0,1.8718526163055855,2,2.284482826192453,-0.20336697570787826,-0.39932592856736526,193,0
0.1023183078281599,231,1,14,2,-0.25926445864350467,1,-0.2279960721183784,-0.20336697570787826,-1.1772652362399803,7,1
-1.0161632036945807,1143,1,36,2,0.13330973937343302,0,-0.18565092214684756,-0.20336697570787826,1.7994672529762066,210,0
0.006819732741788612,1619,0,2,2,1.311032333424246,0,-1.0325539215774648,-0.20336697570787826,2.1571004899526858,354,0
-0.6265716444959325,806,1,14,1,-0.31534648693163864,1,0.6612520772837697,-0.20336697570787826,0.35405461071282435,219,0
-0.8406012083864101,1305,1,15,0,1.36711436171238,2,0.011959777720296473,-0.20336697570787826,-0.8784030918285411,140,0
-0.8070151364427871,1851,0,11,2,0.07722771108529905,0,0.6330219773027491,-0.20336697570787826,1.5518559714485447,230,0
0.11534709111028169,1349,1,32,2,-0.20318243035537073,1,-0.8349432217103208,-0.20336697570787826,-0.23502664521882918,276,1
-1.0074315125239763,1913,1,42,0,0.6380479939666386,2,-1.1172442215205265,-0.20336697570787826,0.11860277758394756,264,0
-0.2872388746335962,1229,0,11,2,1.423196390000514,0,1.7904560765245927,-0.20336697570787826,1.5458821480064555,332,0
1.0337559939207541,1409,1,30,1,0.6941300222547726,0,0.5342166273691771,-0.20336697570787826,-0.9385776884060333,230,1
1.8672887333445274,1257,1,40,2,-1.04441285467738,3,-0.5667572718906253,-0.20336697570787826,-1.0181640213884693,215,2
-0.8936101366740935,1435,1,23,2,-1.04441285467738,3,-0.17153587215633725,-0.20336697570787826,-1.2222998522613355,79,0
-0.5960107253988179,1054,1,28,1,-0.6518386566604424,1,-0.21388102212786814,-0.20336697570787826,0.3103571512415138,62,0
0.014967019385226342,1550,0,35,1,1.8718526163055855,2,-1.1313592715110368,-0.20336697570787826,0.010213990440527971,331,1
-0.30958375361348867,1872,1,21,2,0.13330973937343302,1,2.1574473762778603,-0.20336697570787826,1.0848821164256555,142,0
-1.00492201073085,1854,0,20,1,-1.212658939541782,3,1.8892614264581646,-0.20336697570787826,-1.0145072554796635,269,0
0.2861307199904444,1319,1,0,0,0.6380479939666386,0,-0.6373325218431768,-0.20336697570787826,1.7203810777872988,189,1
-0.9692045810999141,1668,1,25,0,0.3015558242378349,0,0.054304927691827334,-0.20336697570787826,2.3751335623743,335,0
0.6462270389356346,988,1,28,2,-1.4930690809824516,3,-0.7361378717767488,-0.20336697570787826,-0.8535585189826711,40,1
0.13164166439715716,87,1,35,1,-1.3248229961180498,3,-1.4418903713022633,-0.20336697570787826,-1.044493756662061,214,1
-0.21838227063863527,1393,1,6,2,-1.212658939541782,3,-0.002155272270213815,-0.20336697570787826,-1.232430599405759,144,0
-1.0041313457823309,1721,1,6,2,-0.8200847415248442,0,1.7763410265340824,-0.20336697570787826,0.08910367506769272,200,0
-0.24392418614949699,1055,1,5,0,-1.4930690809824516,3,2.453863426078576,-0.20336697570787826,-1.212536567985627,310,0
-0.8671400492671439,274,1,20,0,-1.3809050244061838,3,-0.3973766720045019,-0.20336697570787826,-0.8764075643053827,61,0
0.4035960299508946,1189,1,22,0,1.1988682768479781,0,0.2942607775305022,-0.20336697570787826,1.281035837205888,240,1
-0.11116122827204358,208,1,30,2,0.5258839373903706,2,-0.3973766720045019,-0.20336697570787826,-0.16520870016305605,354,0
-0.7861828338861488,1165,1,41,2,1.9840166728818536,2,-0.10096062220378584,-0.20336697570787826,0.34684060008882334,161,0
0.11974731343247601,1864,0,0,1,-0.5396746000841744,1,2.439748376088066,-0.20336697570787826,-0.5882937088038457,111,1
-0.10380460657712519,1618,1,35,2,-1.3809050244061838,3,0.5624467273501977,-0.20336697570787826,-1.1476640607046378,131,0
0.6804318921433161,1777,1,37,1,0.9184581354073084,0,2.044526976353778,-0.20336697570787826,1.9932503278881344,198,1
0.26870171438612833,266,1,40,0,-0.4275105435079065,1,1.7622259765435722,-0.20336697570787826,1.0127726320913706,215,1
-0.7393617182390512,1416,0,39,2,-0.4835925717960405,1,0.7177122772458109,-0.20336697570787826,0.9992887862699267,277,0
-0.7041599396614975,1182,0,27,2,-1.3809050244061838,3,-0.6796776718147076,-0.20336697570787826,-1.0057723568712604,340,0
1.7369665237864162,611,0,22,1,1.311032333424246,0,0.12488017764437878,-0.20336697570787826,1.8053619698285033,137,2
-0.9018261767913155,1511,1,5,1,-1.212658939541782,3,0.02607482771080676,-0.20336697570787826,-1.143657694705458,316,0
-0.9266805575643344,860,1,42,2,0.9745401636954424,0,-0.29857132207092985,-0.20336697570787826,0.9127742471169346,7,0
-0.5450987780615553,1620,0,21,2,0.46980190910223674,0,0.8024025771888725,-0.20336697570787826,1.277259135499655,68,0
0.03256790867400319,44,1,11,1,-0.6518386566604424,0,2.3268279761639836,-0.20336697570787826,0.05464892747474496,10,1
-0.8162624786667734,838,0,40,1,0.6380479939666386,2,-0.9478636216344031,-0.20336697570787826,-1.0325461097778823,179,0
-0.7674131355430391,1296,1,26,1,1.423196390000514,0,0.06841997768233762,-0.20336697570787826,0.4664472120299466,76,0
-0.2275264826519451,178,1,22,0,-0.5957566283723084,1,0.6330219773027491,-0.20336697570787826,-1.2710193042717455,351,0
-0.5908885916018888,257,1,3,1,1.7036065314411837,2,2.086872126325309,-0.20336697570787826,0.14700459514501318,139,0
0.02149859939473349,1971,1,15,1,-0.7640027132367103,1,-1.187819471473078,-0.20336697570787826,-0.2644925740038807,142,1
-0.055849058612586586,772,1,11,0,-1.268740967829916,3,-0.15742082216582698,-0.20336697570787826,-0.8950792713219431,75,0
1.6493402214483457,475,1,15,1,-0.7640027132367103,1,-1.4560054212927735,-0.20336697570787826,0.44196755022731404,172,2
-0.6150554376370647,1352,1,20,1,0.6380479939666386,2,-0.3409164720424607,-0.20336697570787826,0.10792083613645254,71,0
-0.41563598692574755,761,1,6,2,1.7596885597293177,2,-1.089014121539506,-0.20336697570787826,0.06372321887161381,7,0
-0.12793707587540898,843,1,10,1,-1.268740967829916,3,-1.187819471473078,-0.20336697570787826,-1.0693510886353168,29,0
-0.4421748278064813,489,1,6,2,-1.156576911253648,3,-1.4277753213117528,-0.20336697570787826,-0.8388931779652907,74,0
-0.7730165436564583,786,1,32,1,-1.04441285467738,3,-1.4983505712643044,-0.20336697570787826,-1.0987761882127336,288,0
1.6998396479429028,795,1,3,0,-1.4369870526943178,3,0.6189069273122388,-0.20336697570787826,-1.1032087090666034,255,2
-0.2098224631524918,2043,1,31,2,1.479278418288648,2,-1.0466689715679751,-0.20336697570787826,-0.9979714263875069,87,0
-0.907292077957166,1880,0,30,2,0.5258839373903706,1,-0.9337485716438928,-0.20336697570787826,-1.1143908083076266,6,0
1.5199805605232144,1135,1,30,2,-0.20318243035537073,0,0.040189877701317045,-0.20336697570787826,2.391243236611767,124,2
0.5343651370886038,630,1,0,0,0.7502120505429065,0,-0.5385271719096048,-0.20336697570787826,1.7742118362285093,342,1
0.008160425480582309,1819,1,17,1,1.5914424748649159,2,-0.28445627208041957,-0.20336697570787826,0.7124840172381856,97,0
-0.6434162455730821,570,0,41,1,-1.4369870526943178,3,1.1411637769611196,-0.20336697570787826,-0.8015880413143277,269,0
-0.331412981539999,18,1,19,0,0.8062940788310404,0,2.5244386760311275,-0.20336697570787826,0.5703167162532723,233,0
0.34759632555359476,156,1,32,0,0.8062940788310404,1,-0.15742082216582698,-0.20336697570787826,-0.4805581889825854,118,1
1.142214598815463,383,1,23,0,0.9745401636954424,2,-0.9619786716249134,-0.20336697570787826,-0.9518140071561902,351,2
-0.9871492377576125,1717,0,30,0,0.8623761071191745,1,1.7622259765435722,-0.20336697570787826,-0.9828595159116192,329,0
-0.2825636384162648,23,1,20,0,-0.3714285152197726,0,1.6210754766384692,-0.20336697570787826,0.7093299609483852,240,0
0.5046292596769006,1454,0,19,1,-0.09101837377910281,0,-0.2703412220899093,-0.20336697570787826,1.33579035646984,326,1
-0.0602492809347809,151,0,41,2,-1.100494882965514,3,-1.3572000713592014,-0.20336697570787826,-1.2249639580595164,241,0
-1.0134130647432091,504,0,20,1,0.3015558242378349,0,0.15311027762539936,-0.20336697570787826,1.6055540349649422,228,0
-0.9547663516052145,1159,1,40,1,0.9745401636954424,2,-0.6373325218431768,-0.20336697570787826,-0.5948570039311647,291,0
0.6703938849708106,1195,1,7,1,0.46980190910223674,2,1.6351905266289795,-0.20336697570787826,0.5969756370134206,98,1
0.032017880883729026,936,1,20,0,-1.4369870526943178,3,-1.4983505712643044,-0.20336697570787826,-1.0300657354140588,205,1
-0.9863241960722011,1946,1,1,2,-0.09101837377910281,0,0.576561777340708,-0.20336697570787826,0.22030067832618905,237,0
0.054053369231592104,1844,1,40,1,0.8062940788310404,1,0.4354112774356051,-0.20336697570787826,0.5532373483344751,139,1
-0.03456985847635054,1340,1,10,0,1.311032333424246,2,-0.8067131217293002,-0.20336697570787826,-0.8537294912896425,217,0
1.727272283982832,700,1,28,0,-0.7640027132367103,1,-0.17153587215633725,-0.20336697570787826,1.1653258627684255,26,2
0.644370695143459,206,1,15,0,0.07722771108529905,1,0.3224908775115228,-0.20336697570787826,0.3261044662612205,322,1
0.7667862552163774,285,1,18,0,0.5258839373903706,0,1.3246594268377532,-0.20336697570787826,1.109759863002729,68,1
0.023492450134477684,328,1,32,0,1.1427862485598441,0,0.5342166273691771,-0.20336697570787826,2.153137504986618,112,1
1.3616756871348994,1992,1,25,0,0.9184581354073084,2,-0.6796776718147076,-0.20336697570787826,-0.9452507120288712,60,2
-0.6230308405960417,483,1,21,0,0.5819659656785047,1,0.7177122772458109,-0.20336697570787826,0.41160337887429355,351,0
-0.7673443820692549,827,1,1,0,-1.100494882965514,3,1.1552788269516299,-0.20336697570787826,-1.1924460460037518,83,0
2.035597237168456,1082,0,19,2,-0.6518386566604424,1,0.576561777340708,-0.20336697570787826,0.01208192668982732,69,2
0.21717098578480706,35,1,29,0,1.0306221919835763,0,0.8447477271604035,-0.20336697570787826,0.7277771073229533,224,1
-0.5724970373645927,1695,1,5,1,-0.034936345490968856,0,-1.1031291715300162,-0.20336697570787826,0.1990312129738546,49,0
0.6442675649327825,1932,0,25,2,1.7596885597293177,2,-1.1737044214825676,-0.20336697570787826,-0.515247704519434,99,1
0.8586408961921816,1092,1,8,0,1.0867042202717103,2,0.15311027762539936,-0.20336697570787826,0.2710488315909609,248,1
0.5472907901600492,1025,1,41,2,-0.9322487981011122,1,-1.484235521273794,-0.20336697570787826,0.8228887465085812,90,1
0.7155305405101935,77,1,6,0,0.7502120505429065,1,-0.7925980717387899,-0.20336697570787826,-1.2410787359479376,316,1
0.6479802525171338,2054,1,16,1,0.6941300222547726,2,-0.016270322260724102,-0.20336697570787826,-0.6583770437092459,219,1
-0.4620789584670317,1571,1,36,1,-0.20318243035537073,0,2.4256333260975556,-0.20336697570787826,1.2750109772542548,277,0
0.9747655134138381,52,1,4,0,-1.268740967829916,3,0.7882875271983623,-0.20336697570787826,-1.1772575807635488,196,1
0.7756898300714424,1772,1,28,0,-0.09101837377910281,0,0.5483316773596874,-0.20336697570787826,2.1448006911526556,29,1
-0.7102789988282987,129,1,13,0,0.3576378525259688,0,0.2942607775305022,-0.20336697570787826,2.5133429820441,174,0
-1.0067096010492416,1830,1,38,0,-0.31534648693163864,0,-1.0043238215964443,-0.20336697570787826,2.3093347424450927,358,0
-0.8390198784893715,1509,0,25,0,0.6380479939666386,2,0.576561777340708,-0.20336697570787826,0.4191925078434407,73,0
1.5078799491371804,1903,1,22,1,0.18939176766156696,1,-1.5548107712263455,-0.20336697570787826,-0.4543560449828529,270,2
-0.9111078957521939,97,0,13,2,0.46980190910223674,2,0.7035972272553006,-0.20336697570787826,-0.9065905560495232,20,0
-0.7961520875848701,704,0,21,2,-0.7079206849485763,1,0.3366059275020331,-0.20336697570787826,0.4406099790734516,103,0
0.998451085132524,209,1,32,1,-0.7079206849485763,1,0.13899522763488906,-0.20336697570787826,-1.11747851713502,253,1
-0.42832100283894803,1715,1,26,0,-1.3248229961180498,3,2.284482826192453,-0.20336697570787826,-0.9662930649137362,328,0
-0.7554844078414659,1193,0,22,2,0.6380479939666386,1,0.9717831770749961,-0.20336697570787826,0.5516399055857575,115,0
-0.8849815757141658,2124,1,21,1,0.8062940788310404,2,0.5059865273881565,-0.20336697570787826,-1.005353857493002,304,0
-0.6905467518522092,299,0,1,1,1.8157705880174517,2,-0.9196335216533825,-0.20336697570787826,0.3965909895920158,293,0
-0.9076358453260875,1793,1,30,1,-1.268740967829916,3,-0.552642221900115,-0.20336697570787826,0.9227876102894073,58,0
0.6667843275971357,1693,1,14,2,-1.212658939541782,3,-0.6514475718336871,-0.20336697570787826,-1.0808725806648058,213,1
1.8697982351376539,1466,0,41,2,0.46980190910223674,0,0.9153229771129548,-0.20336697570787826,-1.1697909394173063,130,2
-0.7719164880759098,42,1,1,0,0.3576378525259688,1,0.5342166273691771,-0.20336697570787826,-0.582205053215283,297,0
1.5896965829404788,1417,1,31,2,0.6941300222547726,1,-0.03038537225123439,-0.20336697570787826,0.2772114901183618,192,2
0.25299154562641935,2071,1,37,1,1.2549503051361122,2,0.3224908775115228,-0.20336697570787826,-0.4106560336860652,216,1
-0.2720443569272693,1382,1,39,0,-1.4930690809824516,3,-1.5124656212548147,-0.20336697570787826,-1.1073324590377338,252,0
-0.24306476772719343,2085,1,1,2,-1.4930690809824516,3,-0.7784830217482797,-0.20336697570787826,-1.1081286285866154,312,0
-0.20662542662152256,721,0,18,1,-0.31534648693163864,0,-0.4820669719475636,-0.20336697570787826,0.8718327591609834,312,0
0.14800499115781685,249,1,38,2,-1.4930690809824516,3,0.39306612746407427,-0.20336697570787826,-1.169300988925687,226,1
0.46918684394110194,1430,1,22,0,0.8062940788310404,0,1.3387744768282634,-0.20336697570787826,1.927836833605982,112,1
0.050821955963730736,837,0,32,1,0.5258839373903706,1,-1.0748990715489957,-0.20336697570787826,-1.240282566399056,60,1
-0.7664162101731671,1500,1,4,0,-1.212658939541782,3,0.477756427407136,-0.20336697570787826,-1.0208995783000112,276,0
-0.9446595909589246,1299,1,20,0,0.8062940788310404,1,0.576561777340708,-0.20336697570787826,0.4127746667683211,103,0
-0.8618804085226461,219,0,39,2,-1.100494882965514,3,-0.8349432217103208,-0.20336697570787826,-1.1825704814070472,42,0
0.653343023472308,1192,1,21,1,-0.09101837377910281,1,0.6753671272742799,-0.20336697570787826,0.5046250729941069,289,1
-0.9806864112218898,562,1,13,0,-0.034936345490968856,1,0.5059865273881565,-0.20336697570787826,1.008380940445136,122,0
0.8175263188691794,1077,1,19,2,-0.09101837377910281,1,-1.385430171340222,-0.20336697570787826,1.1607070586547217,265,1
-0.0941103667735409,1057,0,42,2,-1.04441285467738,1,-0.9478636216344031,-0.20336697570787826,0.2986595832540992,281,0
-0.6879341198484062,193,1,10,1,1.5353604465767818,2,-1.4418903713022633,-0.20336697570787826,0.6039523278680435,140,0
-0.3506983309364908,1348,1,37,2,0.9184581354073084,2,-0.3126863720614401,-0.20336697570787826,-0.21939671417107298,8,0
-0.16128251066078694,866,1,38,0,-0.14710040206723676,1,1.7763410265340824,-0.20336697570787826,0.8192166696469121,92,0
-0.8717121552737987,522,1,12,2,-0.9322487981011122,3,1.1976239769231607,-0.20336697570787826,-1.2195949172555198,245,0
-0.4098606951278676,819,1,3,2,-0.5396746000841744,0,0.8447477271604035,-0.20336697570787826,0.03767673622598955,233,0
0.30452227422774064,1759,1,27,1,0.07722771108529905,0,0.11076512765386849,-0.20336697570787826,0.45153944759223386,5,1
-0.4501846075023505,657,1,10,2,1.7596885597293177,2,-1.4136602713212425,-0.20336697570787826,-0.3102646675881424,3,0
0.1619963230729189,1423,1,14,1,1.36711436171238,2,1.8751463764676544,-0.20336697570787826,-0.267177094405879,73,1
-0.7674475122799314,2091,1,33,0,1.5353604465767818,2,-0.04450042224174468,-0.20336697570787826,-0.6848726476388545,325,0
1.2844311593382556,1657,1,42,1,0.7502120505429065,1,-0.9337485716438928,-0.20336697570787826,0.03018712845045263,340,2
-0.14801309022042008,1888,1,39,0,0.021145682797165097,1,0.44952632742611537,-0.20336697570787826,0.28689566780427767,314,0
-0.867415063162281,227,1,30,2,-1.100494882965514,3,-0.15742082216582698,-0.20336697570787826,0.22571820381425203,98,0
0.10860925067942188,51,0,35,2,-1.04441285467738,3,-0.7643679717577694,-0.20336697570787826,-0.8732152306334248,206,1
-0.8617429015750775,2053,1,36,0,1.0867042202717103,0,-1.3007398713971603,-0.20336697570787826,0.8063605728928559,153,0
-0.9010355118427962,112,1,24,1,1.0306221919835763,2,0.12488017764437878,-0.20336697570787826,-0.1540776374315765,174,0
